Cliente,Cred_perd,Cred_PF,Electronico,Monto_prom,Saldo,Ing_tot
817561,1,1,12,538.2430789,1649.259727,-79
855189,0,3,20,1538.218023,1016.752374,4614.654069
624031,0,2,15,1707.667522,186.4018991,3415.335043
742841,0,0,6,1674.49294,1474.496553,20
835510,1,2,17,1691.130976,691.0758697,3382.261953
773096,1,0,3,1584.3105,919.2943179,1584.3105
812212,1,0,2,1639.276273,184.5129742,1639.276273
837569,0,1,4,1858.080696,441.2184573,22
663898,1,2,9,1739.769023,0,3479.538045
854472,0,4,11,1281.177697,657.0145114,5124.710787
707381,0,0,8,1858.013639,1293.979739,46
749327,1,0,18,1097.890638,544.8921633,-85
791586,0,0,5,1867.47231,208.9104161,37
811943,1,1,10,2094.270977,486.4533316,-46
837747,0,0,13,1853.156833,796.6095999,42
832694,1,0,19,1804.019303,1473.451804,7216.077212
784793,1,1,21,1298.946026,489.5417899,1298.946026
802781,0,1,9,2250.590295,402.931441,4501.180589
845395,1,1,18,1781.136571,1394.798745,3562.273142
784494,1,0,5,492.8512679,519.9993685,492.8512679
774374,0,2,7,492.4397428,880.0012745,984.8794857
792015,1,0,18,531.8847456,826.4501225,30
866327,0,0,11,1579.480484,552.8208921,6317.921935
703691,1,2,12,1157.702214,657.2453621,1157.702214
785642,2,1,19,516.1668936,1381.476582,-89
844996,0,3,23,1321.602399,1054.187416,3964.807197
586205,1,0,9,1454.119811,38.50514524,2908.239622
611750,0,3,3,919.1752185,89.14334206,2757.525655
756884,2,1,15,1577.812668,486.3938834,27
780553,0,1,7,1376.540391,133.0661789,2
812397,0,0,12,499.6219277,1450.128818,999.2438554
600192,0,0,12,1161.386027,0,7
611451,3,3,24,1374.572114,0,1374.572114
658625,0,0,10,1533.252549,64.9621816,3066.505097
777786,0,0,23,1608.195195,380.6482941,4824.585585
801140,0,0,22,1101.476647,678.7648208,2202.953293
804963,1,0,11,1178.605929,944.2739705,-22
642615,0,0,7,1706.511809,0,21
858818,2,1,6,1220.81952,169.0977797,1220.81952
677701,1,0,19,534.3831404,0,534.3831404
791045,1,2,21,471.492813,1043.191939,471.492813
667663,0,1,20,533.3052795,80.76070564,30
736916,0,1,21,1621.934704,545.6949471,6487.738814
799340,2,0,8,480.4842083,999.6972229,-81
662369,1,0,10,1705.613403,141.373175,-23
872168,2,0,16,1771.64797,1616.285971,3543.295941
606130,0,0,16,1481.042998,160.2789412,0
645652,2,1,16,1137.361309,69.93586556,-37
756307,0,1,17,2195.395039,1029.206032,39
628217,0,1,21,1900.813463,0,3801.626926
658081,1,2,11,1763.11686,23.94315922,3526.233721
673422,0,1,12,453.4145018,186.1512494,13
848426,0,2,20,1829.56037,1488.71667,16466.04333
576064,0,0,13,2332.040474,0,5
684848,0,0,10,1908.821337,0,5726.464011
691789,2,1,7,1917.536425,0,-96
791577,1,2,6,1854.797476,194.6310452,1854.797476
824411,1,0,11,528.7843769,1150.446549,-69
617640,0,1,18,511.7280123,0,14
767509,0,0,22,1623.953337,767.8280693,3247.906674
833280,0,1,6,545.4486849,819.1834426,8
710635,0,0,2,1860.780283,792.7196732,3
628637,0,0,8,1667.712711,194.162991,37
879233,1,0,19,1472.343127,979.5116059,4417.029381
676188,0,0,15,1589.385919,0,3178.771838
580913,0,1,21,1409.350482,139.2088446,7046.752409
621085,1,1,13,518.3188916,0,24
689432,0,2,6,1486.353643,0,2972.707287
836768,0,2,6,1718.006962,746.4142181,3436.013924
593221,0,0,12,1559.813397,195.9416564,36
635112,0,0,15,937.5774938,15.6561796,33
634900,0,0,14,1877.643258,0,3755.286516
849777,0,3,14,1592.410098,984.6759536,4777.230295
831400,0,1,20,2060.508913,792.5014126,22
876241,1,1,19,1933.912685,607.5105865,7735.650742
647405,0,1,11,472.1213135,36.00231974,46
836236,1,2,9,1660.108231,795.312233,1660.108231
678052,0,0,4,1381.584669,114.0286844,19
697231,0,1,14,1364.011052,0,2728.022104
615413,0,1,1,497.9220902,127.4761332,27
839228,0,0,16,1252.509471,718.8768489,2505.018943
860996,0,8,27,1741.699298,1350.130107,13933.59438
760386,1,3,8,1181.535425,1314.256056,2363.070849
838614,0,3,10,1478.777441,368.8986982,4436.332322
867146,1,3,12,1270.427007,1387.361974,3811.28102
637367,0,0,7,1850.596245,126.0651017,15
562692,0,1,15,1910.818898,0,12
877631,1,5,22,1040.86798,798.8405799,5204.339902
842228,0,0,5,569.1404161,796.9100968,34
854481,0,2,7,2118.376834,1184.599233,6355.130501
728238,0,1,2,1710.382173,1262.400181,2
677318,0,0,3,1531.095834,0,3062.191668
687951,1,1,13,1249.184027,197.8571373,-51
835257,1,0,7,1798.835664,713.9999934,3597.671328
878580,3,2,18,1851.33107,388.7664274,4
626437,0,1,8,1849.585379,0,28
695666,0,2,12,1355.331448,176.3687443,4065.994344
769802,0,0,2,1950.654956,1709.71741,5
607164,0,0,15,466.4501664,0,16
834344,0,1,18,1450.187036,955.3943683,2900.374071
592046,0,0,8,1881.673338,99.6096971,3763.346676
762148,1,0,7,1687.4381,738.3759247,3374.8762
770611,0,0,5,1244.066086,1004.904838,44
804646,2,2,16,1997.74835,1039.368863,26
613437,0,1,2,523.6525443,196.7931714,37
623744,1,0,17,1813.262729,0,1813.262729
718734,1,0,5,1792.642853,1330.385822,-15
720988,1,3,20,1739.10954,500.926693,3478.219079
757742,1,1,13,514.6776683,1079.940281,-71
616157,1,1,20,1455.737184,132.8653075,1455.737184
601685,0,1,17,466.891798,0,37
849768,0,0,6,1950.725416,570.8174863,3901.450832
800303,0,2,18,2052.898445,900.8625934,8211.59378
645175,0,0,1,1477.668848,0,45
659789,0,0,3,1527.987766,0,21
607696,0,1,18,1652.51863,0,34
768702,1,4,7,1450.446167,291.4203518,4351.3385
646136,0,1,6,1392.246883,32.6704055,17
785473,0,2,9,514.0168865,494.2539705,1028.033773
669368,0,0,7,1844.046264,0,3688.092527
814074,0,1,19,1749.282396,1352.044899,5247.847187
794327,1,4,7,1609.864157,1134.33666,4829.592472
840354,0,0,3,1741.05507,1186.340774,17
607173,0,0,10,1880.720512,119.8762892,42
752514,1,2,13,1883.100756,949.7166294,1883.100756
840699,0,3,12,2141.579021,870.9924279,14991.05315
648251,1,2,12,1737.971912,0,1737.971912
663188,1,2,13,1559.313372,0,1559.313372
665146,2,1,12,1516.601431,11.64832252,47
731078,2,1,4,1964.117101,558.9573979,-51
795164,0,0,13,1791.387029,939.266644,5374.161088
804730,1,2,2,1720.961881,574.5743963,1720.961881
812324,1,2,5,1111.887738,715.9035024,1111.887738
841995,1,1,6,1829.579707,966.9124223,-8
843225,2,2,3,1436.522509,627.0834297,47
807348,0,2,16,524.8891171,1462.34439,1049.778234
853804,1,1,9,1758.612511,1091.891924,11
623137,1,0,1,510.0555482,0,-52
751973,2,2,19,486.2087665,119.3446403,-55
670690,1,0,3,1488.193131,180.2005859,1488.193131
757416,0,1,21,1716.189674,836.5477856,20
797355,0,2,9,482.7738105,10.79581651,965.547621
661616,0,0,1,1898.518989,39.61275588,43
811381,2,2,12,2028.604072,914.3136783,24
812034,1,1,7,1259.038758,1033.674344,10
819408,1,0,18,1425.553045,301.9179958,-32
678089,0,2,22,1427.230042,0,2854.460085
685078,0,1,14,488.3776395,0,976.7552791
615918,1,1,15,550.117108,0,9
734136,0,0,19,1633.773147,670.1923687,27
573821,0,0,7,1185.439404,21.75393638,49
653899,0,0,6,508.4722848,45.73941478,13
622523,0,0,10,2229.984556,0,29
668165,0,4,22,1227.242654,131.4008413,7363.455921
657280,0,0,3,485.3287791,23.0952578,46
607306,0,1,1,483.2869545,0,33
677251,0,2,10,1605.46929,84.51796827,3210.93858
736149,0,1,12,454.9101702,378.7382981,6
721695,1,0,1,515.9258829,-110.1543541,44
753191,0,1,10,1480.564269,1061.5648,2961.128538
738125,2,1,10,1884.502603,1039.743149,28
814627,2,2,3,1743.401217,783.8443529,1743.401217
714941,1,1,2,465.0390427,601.9227886,465.0390427
721752,0,2,15,1507.155481,566.5796929,3014.310962
633789,0,1,21,1477.114193,0,29
741554,0,2,14,464.1827262,387.0986947,928.3654524
753294,0,1,6,501.7583041,789.3765226,1003.516608
834278,1,1,18,903.9024083,228.1742459,-54
627975,1,0,18,1777.937138,122.3596292,3555.874277
792109,0,0,13,1708.774689,1064.911742,46
684950,0,0,13,1983.742607,1.470166787,3967.485214
762036,1,1,1,561.0517185,1013.195586,3
775344,0,3,18,1325.163339,1381.469322,5300.653356
837617,0,0,14,1551.342078,316.8653285,24
838089,0,2,13,1637.968722,-82.76404571,3275.937443
692423,1,1,15,470.8225205,0,470.8225205
599773,2,0,20,1914.712778,0,-36
773005,2,1,16,1299.716842,1303.996685,1299.716842
771757,1,2,5,1900.963897,9.866110836,1900.963897
785709,0,2,4,1558.94354,1299.815978,3117.887081
687607,1,0,11,519.9989643,0,519.9989643
620967,0,1,1,1621.320189,0,34
634151,0,1,8,1949.659578,0,3899.319155
739627,0,1,14,1514.686117,1133.55398,48
827261,0,3,23,1965.192766,804.1837721,13756.34936
851668,1,0,7,1269.389037,999.350044,1269.389037
777740,0,0,6,1722.287169,1645.004491,3444.574339
622626,0,0,12,2192.860487,2.657263844,14
842880,0,4,12,1400.774008,1420.52346,5603.096034
728386,0,0,2,1326.65315,988.8791329,18
753388,0,1,17,460.1850542,401.1204176,920.3701084
610744,2,1,21,1747.400408,0,-79
832984,1,3,16,1489.743527,603.5307851,2979.487054
766940,0,0,11,511.6146675,768.8206875,28
704326,0,0,16,1898.35494,1692.602281,43
730174,1,0,13,752.0654857,708.2997999,1504.130971
771672,1,1,9,1602.060486,589.4950533,3204.120971
809191,1,3,18,1788.227709,1406.290879,3576.455417
566412,0,1,16,1283.384589,6.581090068,18
684802,1,0,11,521.8971042,0,521.8971042
627023,1,0,14,2065.838659,0,2065.838659
803117,1,2,17,953.0678305,432.2551876,1906.135661
744779,0,1,19,508.6009364,1400.482796,19
727101,0,0,8,523.7079283,574.3954384,15
596820,1,1,21,1738.422146,184.0340332,-36
748151,0,1,13,1991.390473,783.4879567,50
808608,2,0,15,1634.814749,636.7129642,-57
676058,0,1,17,467.8030833,22.50736236,19
737696,0,0,21,1412.821788,637.0465847,2825.643577
650898,0,0,12,1472.843066,0,34
688350,1,0,10,1541.578468,141.4285613,1541.578468
748058,0,1,4,1804.476643,1093.205221,3608.953286
782548,0,2,16,798.6905582,399.6219892,1597.381116
798594,1,0,16,476.5260497,1695.392259,-35
631141,1,0,11,494.5276329,83.15208357,-88
778635,1,2,3,1062.714496,440.7100733,1062.714496
801579,1,1,18,1290.783736,2005.664407,1290.783736
694276,0,0,17,497.5238136,188.4654394,49
744377,0,0,19,1488.395549,796.9298526,50
662873,1,2,13,1771.246868,0,1771.246868
771917,0,2,12,1213.365055,1089.072144,3640.095164
691172,0,3,20,1577.139488,0,7885.697442
798174,1,1,12,497.5635089,840.8282941,-74
824886,1,3,24,1030.070888,393.397738,5150.35444
826527,0,2,15,504.2490943,1452.179903,1008.498189
841267,0,0,14,1895.244604,2.978468763,7580.978418
872690,3,9,87,1743.728051,1070.313914,19181.00856
720942,1,1,9,1665.249742,1250.854319,1665.249742
670113,1,0,2,1091.324978,21.56910477,19
736895,0,0,4,1845.412742,570.4385187,0
796620,1,2,17,1640.776598,1320.602121,3281.553196
811318,0,0,6,1661.625404,388.8655004,46
730222,0,1,13,1581.427283,1087.602139,27
744452,1,0,4,497.1210329,973.4454059,497.1210329
866970,1,2,15,1907.803626,1348.44672,5723.410879
580427,0,0,17,495.5561068,39.50182554,991.1122137
763033,1,1,3,1577.470323,756.4634633,3154.940646
665306,0,0,16,1940.909826,0,3881.819651
837738,0,1,5,1548.778088,971.3471662,3097.556176
803528,1,3,12,1805.262333,456.452749,3610.524667
584461,1,1,4,470.0801889,0,-93
750864,0,1,15,1703.679098,659.5090875,21
795267,0,1,20,1612.762014,654.0504033,3225.524028
798651,0,1,4,492.0598991,1041.794897,34
854276,0,1,8,1631.012046,853.412721,4893.036139
579757,0,1,19,539.3275778,0,44
664970,0,0,11,534.6347693,104.8109081,18
569682,0,0,5,1332.509734,79.98956549,34
822538,0,1,19,489.0953802,312.2781236,40
805830,0,1,16,1301.435987,877.8864424,15
833084,0,2,11,1295.279968,772.7707775,2590.559937
594497,0,0,13,1828.616159,0,49
718837,1,1,7,1774.82321,1100.418596,-94
815080,1,0,10,1833.713739,599.1289423,44
818223,0,1,8,511.8341938,1273.432602,5
708427,0,1,17,1382.375049,360.315382,2764.750099
775371,0,0,5,1528.550896,736.358178,12
803966,1,1,20,1586.642614,807.0947213,-95
851574,0,1,24,1262.26691,964.1159216,5049.06764
802893,0,4,21,1483.156026,1312.563508,5932.624104
658102,0,1,4,1039.5984,186.9546218,4
565189,0,1,11,1610.96342,16.40713392,3221.926841
789686,0,0,3,473.713284,1075.183049,947.4265681
747873,0,0,12,1352.541729,824.333828,4057.625188
858265,1,1,12,1487.87633,917.8121715,-80
647713,1,1,19,1362.37835,90.88986314,1362.37835
653143,1,0,20,1231.661789,165.4496345,1231.661789
655950,0,0,9,1330.441898,0,5
675631,1,1,22,2175.57571,0,2175.57571
642165,1,0,2,1387.051004,95.80713717,1387.051004
834858,0,0,5,474.6836073,622.1349144,47
608161,1,0,2,1597.779734,0,1597.779734
721631,2,2,13,1034.040375,1109.576575,-48
684521,0,1,7,484.4520583,0,26
719197,1,1,3,544.2080307,1494.194842,33
657552,2,0,11,532.4117819,161.117801,-79
777535,0,0,15,1176.302829,621.1432181,2352.605659
828277,3,2,6,1728.671328,1095.058541,1728.671328
831978,0,0,12,513.9074484,1097.583256,1027.814897
813321,0,1,16,2192.919078,1141.574194,4385.838155
658737,0,0,9,1880.217889,0,6
742346,1,1,14,861.2087197,661.0176554,1722.417439
830805,0,1,2,1549.365869,1386.440956,29
869805,1,0,23,1449.047204,898.0592346,5796.188815
808578,0,0,18,1817.060243,1063.97749,4
693233,1,1,20,1165.181564,17.79791996,1165.181564
730277,0,0,17,1461.901188,547.8208209,17
761721,0,0,20,1656.01415,1448.261223,5
775054,1,1,8,1363.809839,575.601035,-20
794710,1,1,10,2362.737014,932.0718609,-93
812986,1,1,5,1277.26069,877.9184071,-40
779614,0,3,12,1171.720498,1117.430593,3515.161495
588656,2,8,19,1642.503444,44.15313375,11497.52411
676991,0,1,4,1857.096485,20.19499221,45
841490,1,1,2,2134.771066,1031.122007,2134.771066
568461,0,0,13,1804.964119,0,48
581899,0,0,21,1425.966293,84.76420951,2
655820,2,0,10,1776.697023,174.6762921,-1
682143,1,1,16,1830.008775,0,25
704009,1,1,8,1888.129419,897.198004,-38
862208,0,5,5,1748.371971,875.6539567,8741.859855
717595,1,2,8,1553.067119,330.8367782,3106.134238
744135,0,5,8,1924.214519,1362.202335,9621.072596
820600,0,3,10,1918.810044,211.0849831,5756.430131
663263,2,2,16,1859.936885,82.11058244,1859.936885
744274,0,1,2,468.5369935,986.3302196,2
865049,1,1,7,1522.677478,1731.692907,36
635710,0,0,4,1242.784386,0,39
738581,0,0,2,1922.684208,1128.135042,32
788906,1,1,6,2062.766625,1846.16501,16
789462,0,1,18,1968.163857,389.9856665,5904.49157
569105,0,0,11,2484.39363,18.24699508,4968.78726
785606,0,1,9,1437.225168,744.9143021,4311.675503
755560,1,1,20,1757.245826,929.1665446,3514.491652
620798,1,1,20,539.3027401,0,-20
728247,1,0,17,1481.171362,852.5928474,1481.171362
625926,1,1,9,2178.053662,92.3328829,2178.053662
790682,1,1,21,1745.889169,538.7725171,1745.889169
867799,0,0,13,536.7021867,826.907121,5
576158,0,0,9,1557.346189,0,24
845975,0,2,22,1603.029721,838.0763807,6412.118882
650919,0,0,13,538.4274084,0,24
837550,1,3,13,1704.105899,333.9269114,3408.211797
599894,0,0,21,1609.559649,0,17
831473,1,0,6,1556.875546,1377.650839,-88
772204,0,0,5,1953.636651,1176.411699,11
817271,0,1,17,1155.970651,401.5827344,2311.941302
863803,1,3,4,2252.114994,762.6792106,6756.344982
610865,0,0,17,1712.143655,0,46
774299,1,1,8,1464.65942,932.9517975,1464.65942
801216,0,0,13,1840.797474,1317.570774,3681.594947
704081,1,2,22,1567.005487,945.1131389,1567.005487
786546,0,1,8,504.765486,1277.754664,1009.530972
756567,0,0,10,1120.968805,790.9965363,17
857398,0,3,23,1820.479699,1162.391809,5461.439098
719807,3,2,10,1726.878327,835.3609408,31
837028,1,0,12,1531.297065,977.2067446,-63
576608,0,0,1,1742.881402,190.0669355,29
771391,0,2,14,1049.987953,598.4512975,2099.975905
825799,0,3,19,1631.016239,-137.7922725,4893.048717
794886,0,2,7,1640.235925,351.9641932,3280.471849
744809,0,0,14,1551.506724,625.3652245,4654.520171
661326,0,0,21,1990.685822,0,3981.371643
745020,0,2,6,545.6547719,460.5933394,1091.309544
708267,2,1,19,1630.088212,981.9108187,31
781943,1,0,8,517.9215117,1389.808491,21
774495,1,1,9,507.2619855,897.1428643,-84
834335,0,1,8,2262.767669,992.7724327,4525.535338
636034,0,1,1,1318.094625,189.687791,49
678502,0,0,12,504.4142764,160.6634308,32
841182,1,1,20,1606.275839,533.7463548,1606.275839
666189,0,2,7,1471.394818,4.925417061,2942.789636
686217,1,1,1,1551.943498,0,-69
727446,0,0,9,1606.838893,851.3018596,3213.677786
737285,0,0,11,1550.654697,730.1771883,17
759139,0,0,10,1993.660932,367.5704304,13
863193,1,0,12,1539.43583,928.9936665,4618.30749
678324,0,0,16,1075.415159,8.478762315,2150.830318
736439,0,1,17,1559.435876,-265.1027437,3118.871751
755113,1,1,13,1687.381451,1074.608021,5062.144354
852021,1,6,22,1695.230742,871.4226796,11866.61519
852852,0,2,15,476.1269156,711.7988088,952.2538311
852928,1,0,8,1911.254893,319.0843596,3822.509786
879149,6,5,29,1576.176934,772.2479027,9457.061606
828240,0,1,13,484.8938987,634.6443369,32
696289,0,0,12,1601.407417,0,41
682880,0,1,15,453.2108465,0,8
768850,2,0,6,1178.670653,916.8048075,0
777777,1,1,15,797.3667331,508.7174387,-59
827663,0,2,21,476.5563878,524.9243935,953.1127757
677662,0,0,12,982.1096775,0,33
847102,0,1,1,491.9774131,443.8400509,9
717933,1,0,17,413.3150168,563.3089877,413.3150168
716301,1,2,18,1766.997608,1121.20614,3533.995216
787767,2,2,16,2081.599759,320.9668654,-1
705079,1,0,22,1514.377282,661.0494252,1514.377282
783732,0,2,7,1799.556684,302.3726891,3599.113368
696449,0,0,2,532.4932254,125.2520094,28
712657,0,0,2,453.3208615,1339.813662,14
689571,0,1,13,1462.209842,0,2924.419684
764562,0,1,2,500.8839638,1598.670478,38
716794,1,1,13,1982.513119,706.2868176,-35
718257,1,1,8,1539.575135,656.8368652,-4
719339,1,1,12,1710.136274,952.9419785,-94
727017,1,0,5,1114.814195,563.5313879,5
728313,0,0,9,835.3670073,1463.153601,30
748665,1,1,10,2145.56068,858.3674937,-23
790262,0,0,9,2123.241105,1203.301221,4246.482211
792529,0,0,12,499.1677167,512.0884953,50
798361,1,0,17,2243.181328,1059.210734,-70
765206,0,0,4,1366.196698,1098.164862,2732.393397
837402,1,0,4,2188.797283,833.7981437,2188.797283
696001,1,2,9,1777.605103,154.8205468,1777.605103
764713,0,1,12,1352.891032,1482.340702,5411.564129
858359,0,3,5,1087.379535,-10.03607849,3262.138605
628721,1,0,16,1581.440474,0,-56
651541,1,2,8,1914.115256,0,1914.115256
664747,1,1,3,1951.042961,65.09572275,-86
678294,0,0,18,1248.552432,0,30
727820,2,2,19,1159.197322,851.9775543,3477.591965
728229,1,1,11,1430.298159,713.7656536,-48
732561,1,0,1,1929.028866,-93.66668647,-50
734800,1,0,19,1192.173053,1147.495648,-77
737490,1,1,4,1532.400295,801.622052,13
738424,0,0,7,1793.478459,559.7395765,34
749662,0,0,12,1465.883902,441.2335376,12
753315,1,0,15,2140.394402,983.2275623,30
759885,0,0,12,1441.7165,857.7318449,47
762308,1,0,8,1177.97502,1029.233233,-80
786920,1,0,4,2015.157668,1333.305168,-73
787217,1,0,8,1517.885926,1095.06274,31
789912,1,1,20,1899.327214,585.0878277,17
806154,1,0,10,1220.09066,339.8906941,-79
816489,1,1,18,2416.379477,803.8785528,12
706450,0,0,17,1991.157465,275.4029508,22
827216,0,1,7,1320.57542,853.2220229,2641.15084
637330,0,1,18,1121.071341,69.94170615,14
842273,2,3,21,1623.923175,520.182594,1623.923175
710569,2,2,10,486.1876423,-154.8086883,-36
651925,0,0,19,1569.911239,0,20
796657,0,2,15,506.827513,1127.887593,1013.655026
729196,0,1,5,1912.617131,515.2387064,3825.234261
632670,1,1,2,1632.342848,99.01471323,1632.342848
705435,0,1,20,1603.459649,917.9288683,3206.919297
778680,0,2,4,1786.516185,422.9010576,5359.548555
837194,0,2,22,1585.855571,1005.530706,3171.711142
730464,2,2,20,1667.569392,544.3907846,5002.708177
591674,1,1,16,511.4152441,103.3960597,-90
853626,0,4,18,1239.675485,1639.163454,6198.377424
586988,1,2,18,1545.084221,0,1545.084221
751302,1,2,13,1348.126132,844.0796637,1348.126132
661698,1,0,11,1242.807952,0,33
660495,0,0,10,1571.456495,125.4884797,3142.912989
740070,0,2,16,1616.947007,-1.072524444,3233.894013
832881,1,1,11,500.141014,1100.737797,-38
619756,0,0,21,2380.63365,0,34
737931,0,2,7,446.4089193,990.3083407,892.8178385
689731,1,0,18,1470.868918,23.58543315,6
813684,0,2,4,451.4351727,1309.193955,902.8703454
771298,0,1,12,972.5796882,1318.707326,27
863737,0,2,14,1473.954444,-31.98036089,4421.863332
784319,1,3,28,1483.013923,866.9397671,11864.11138
836227,0,2,2,1574.28152,243.6174992,3148.56304
645504,0,0,8,1350.101342,0,2700.202683
737801,0,1,4,2206.797113,870.3166494,4413.594225
738143,1,0,17,1797.675394,659.9098097,1797.675394
834287,1,0,7,1369.238531,1120.677986,41
875507,0,0,14,544.7447745,752.2855342,26
778354,0,1,8,1940.37555,1591.141026,9
765550,1,1,5,552.7320635,947.7384054,-71
798268,1,1,16,544.5827599,75.58104919,-87
844295,1,2,11,1220.985292,459.8320708,1220.985292
720317,0,1,3,1373.915474,1041.508403,2747.830947
724100,1,2,16,2085.443694,816.3620256,2085.443694
702162,0,2,18,481.7623008,1062.764557,963.5246016
822015,0,2,17,1071.475367,658.25178,2142.950734
863876,1,0,14,449.9416082,380.7410812,449.9416082
575629,0,0,6,1755.310142,87.53105723,36
701213,0,0,7,1409.517023,498.016236,2819.034046
707831,0,0,15,516.8261337,782.6677521,45
753669,1,2,15,731.4412337,1127.156117,1462.882467
786957,0,0,11,1856.466769,-96.3252056,3712.933538
603924,0,2,9,503.1898032,148.948025,1006.379606
828745,1,0,4,445.1986229,319.2763445,445.1986229
816694,0,2,20,1512.061608,719.2135289,3024.123216
818997,1,2,8,1718.067296,454.9243856,1718.067296
621599,0,2,6,1655.539874,105.7776732,3311.079749
659574,0,0,19,463.1148086,131.2512498,22
663348,1,2,2,1825.903575,0,1825.903575
616296,1,1,20,1604.088209,190.4012709,-57
701464,2,2,3,1484.887253,937.3244985,9
